num,data,char
2,0.46306,Guilty
2,0.79192,Guilty
2,0.85086,Guilty
2,0.55935,Guilty
2,0.45542,Guilty
2,0.68893,Guilty
2,0.59942,Guilty
2,0.65583,Guilty
2,0.61674,Guilty
2,0.15467,Guilty
2,0.059681,Guilty
2,0.19041,Guilty
2,0.86036,Guilty
2,0.18485,Guilty
2,0.084097,Guilty
2,0.61547,Guilty
2,0.3464,Guilty
2,0.7908,Guilty
2,0.18661,Guilty
2,0.080384,Guilty
2,0.2631,Guilty
2,0.092796,Guilty
2,0.055468,Guilty
2,0.084232,Guilty
2,0.11547,Guilty
2,0.17891,Guilty
2,0.12981,Guilty
2,0.28504,Guilty
2,0.13304,Guilty
2,0.27391,Guilty
2,0.34756,Guilty
2,0.026415,Guilty
3,0.53322,Guilty
3,0.30425,Guilty
3,0.31487,Guilty
3,0.33248,Guilty
3,0.22921,Guilty
3,0.30829,Guilty
3,0.31849,Guilty
3,0.20703,Guilty
3,0.17993,Guilty
3,0.19147,Guilty
3,0.54441,Guilty
3,0.27366,Guilty
3,0.34693,Guilty
3,0.31055,Guilty
3,0.2213,Guilty
3,0.20036,Guilty
3,0.255,Guilty
3,0.71841,Guilty
3,0.62415,Guilty
3,0.50504,Guilty
3,0.55072,Guilty
3,0.20962,Guilty
3,0.49294,Guilty
3,0.73429,Guilty
3,0.45152,Guilty
3,0.55336,Guilty
3,0.53476,Guilty
3,0.60294,Guilty
3,0.49528,Guilty
3,0.43677,Guilty
3,0.57851,Guilty
3,0.47316,Guilty
3,0.46528,Guilty
3,0.21955,Guilty
3,0.43191,Guilty
3,0.74405,Guilty
3,0.49271,Guilty
3,0.7692,Guilty
3,0.28578,Guilty
3,0.92796,Guilty
3,0.80108,Guilty
3,0.62504,Guilty
3,0.47046,Guilty
3,0.38548,Guilty
3,0.59395,Guilty
3,0.61646,Guilty
3,0.34655,Guilty
3,0.6759,Guilty
3,0.5625,Guilty
3,0.90908,Guilty
3,0.81957,Guilty
3,0.58155,Guilty
3,0.63997,Guilty
3,0.91541,Guilty
3,0.75556,Guilty
3,0.75471,Guilty
3,0.94603,Guilty
3,0.56766,Guilty
3,0.75694,Guilty
3,0.80572,Guilty
3,0.54028,Guilty
3,0.68802,Guilty
3,0.75664,Guilty
3,0.85744,Guilty
3,0.66051,Guilty
3,0.3255,Guilty
3,0.63448,Guilty
3,0.69103,Guilty
3,0.6685,Guilty
3,0.34916,Guilty
3,0.82996,Guilty
3,0.85464,Guilty
3,0.88186,Guilty
3,0.78944,Guilty
3,0.64351,Guilty
3,0.57999,Guilty
3,0.72023,Guilty
3,0.83774,Guilty
3,0.74216,Guilty
3,0.71072,Guilty
3,0.5995,Guilty
3,0.77267,Guilty
3,0.41873,Guilty
3,0.88793,Guilty
3,0.72261,Guilty
3,0.76736,Guilty
3,0.91451,Guilty
3,0.76494,Guilty
3,0.53853,Guilty
3,0.65456,Guilty
3,0.7305,Guilty
3,0.86868,Guilty
3,0.67657,Guilty
3,0.59837,Guilty
3,0.60722,Guilty
3,0.42492,Guilty
3,0.6374,Guilty
3,0.47208,Guilty
3,0.62733,Guilty
3,0.42585,Guilty
3,0.52183,Guilty
3,0.717,Guilty
3,0.76394,Guilty
3,0.7913,Guilty
3,0.80292,Guilty
3,0.61135,Guilty
3,0.88976,Guilty
3,0.16045,Guilty
3,0.079046,Guilty
3,0.37936,Guilty
3,0.73416,Guilty
3,0.73883,Guilty
3,0.64312,Guilty
3,0.7369,Guilty
3,0.55509,Guilty
3,0.6748,Guilty
3,0.79361,Guilty
3,0.40367,Guilty
3,0.40573,Guilty
3,0.852,Guilty
3,0.4309,Guilty
3,0.57065,Guilty
3,0.41688,Guilty
3,0.57983,Guilty
3,0.61581,Guilty
3,0.57199,Guilty
3,0.74181,Guilty
3,0.85232,Guilty
3,0.66389,Guilty
3,0.79041,Guilty
3,0.4876,Guilty
3,0.67623,Guilty
3,0.71177,Guilty
3,0.70687,Guilty
3,0.8466,Guilty
3,0.80071,Guilty
3,0.78575,Guilty
3,0.6155,Guilty
3,0.90902,Guilty
3,0.80637,Guilty
3,0.85624,Guilty
3,0.74741,Guilty
3,0.6866,Guilty
3,0.90024,Guilty
3,0.48466,Guilty
3,0.59916,Guilty
3,0.74016,Guilty
3,0.61617,Guilty
3,0.26447,Guilty
3,1.0483,Guilty
3,0.53542,Guilty
3,1.0672,Guilty
3,0.55323,Guilty
3,0.62021,Guilty
3,0.66752,Guilty
3,0.45941,Guilty
3,0.46724,Guilty
3,0.90714,Guilty
3,0.56802,Guilty
3,0.51057,Guilty
3,0.50909,Guilty
3,0.75364,Guilty
3,0.58373,Guilty
3,0.63602,Guilty
3,0.54805,Guilty
3,0.61825,Guilty
3,0.65407,Guilty
3,0.57125,Guilty
3,0.19926,Guilty
3,0.21511,Guilty
3,0.66539,Guilty
3,0.81767,Guilty
3,0.79068,Guilty
3,0.66777,Guilty
3,0.68628,Guilty
3,0.75735,Guilty
3,0.6089,Guilty
3,0.5474,Guilty
3,0.62969,Guilty
3,0.49634,Guilty
3,0.72571,Guilty
3,0.71739,Guilty
3,0.81699,Guilty
3,0.93463,Guilty
3,0.81436,Guilty
3,0.77125,Guilty
3,0.91245,Guilty
3,0.21776,Guilty
3,0.79795,Guilty
3,0.66486,Guilty
3,0.86631,Guilty
3,0.81812,Guilty
3,0.90379,Guilty
3,0.60419,Guilty
3,0.5951,Guilty
3,0.66187,Guilty
3,0.86515,Guilty
3,0.49244,Guilty
3,0.83533,Guilty
3,0.56907,Guilty
3,0.76333,Guilty
3,0.47701,Guilty
3,0.63535,Guilty
3,0.90809,Guilty
3,0.78165,Guilty
3,0.6275,Guilty
3,0.60853,Guilty
3,0.46658,Guilty
3,0.56678,Guilty
3,0.73642,Guilty
3,0.44107,Guilty
3,0.59682,Guilty
3,0.64836,Guilty
3,0.66312,Guilty
3,0.51909,Guilty
3,0.67375,Guilty
3,0.63398,Guilty
3,0.25806,Guilty
3,0.89495,Guilty
3,0.48382,Guilty
3,0.26767,Guilty
3,0.26578,Guilty
3,0.32326,Guilty
3,0.36736,Guilty
3,0.19745,Guilty
3,0.40644,Guilty
3,0.15577,Guilty
3,0.29564,Guilty
3,0.085026,Guilty
3,0.37829,Guilty
3,0.36517,Guilty
3,0.28927,Guilty
3,0.6241,Guilty
3,0.76013,Guilty
3,0.58653,Guilty
3,0.63102,Guilty
3,0.37676,Guilty
3,0.61188,Guilty
3,0.54483,Guilty
3,0.46714,Guilty
3,0.34438,Guilty
3,0.64071,Guilty
3,0.76947,Guilty
3,0.35099,Guilty
3,0.42188,Guilty
3,0.67888,Guilty
3,0.75526,Guilty
3,0.68233,Guilty
3,0.54683,Guilty
3,0.39696,Guilty
3,0.46571,Guilty
3,0.38932,Guilty
3,0.77862,Guilty
3,0.6283,Guilty
3,0.69521,Guilty
3,0.63867,Guilty
3,0.67204,Guilty
3,0.61041,Guilty
3,0.8667,Guilty
3,0.59867,Guilty
3,0.40611,Guilty
3,0.74055,Guilty
3,0.86549,Guilty
3,0.82295,Guilty
3,0.70999,Guilty
3,0.42134,Guilty
3,0.56307,Guilty
3,0.49803,Guilty
3,0.44112,Guilty
3,0.72335,Guilty
3,0.75773,Guilty
3,0.73405,Guilty
3,0.53313,Guilty
3,0.61022,Guilty
3,0.70618,Guilty
3,0.75637,Guilty
3,0.72629,Guilty
3,0.31202,Guilty
3,0.14934,Guilty
3,0.41756,Guilty
3,0.63773,Guilty
3,0.56464,Guilty
3,0.19606,Guilty
3,0.74094,Guilty
3,0.47246,Guilty
3,0.65006,Guilty
3,0.28584,Guilty
3,0.14324,Guilty
3,0.30132,Guilty
3,0.38842,Guilty
3,0.47154,Guilty
3,0.68025,Guilty
3,0.26215,Guilty
3,0.58701,Guilty
3,0.4705,Guilty
3,0.52764,Guilty
3,0.61345,Guilty
3,0.56208,Guilty
3,0.78783,Guilty
3,0.16061,Guilty
4,0.31075,Guilty
4,0.53934,Guilty
4,0.32411,Guilty
4,0.21077,Guilty
4,0.19998,Guilty
4,0.33725,Guilty
4,0.23026,Guilty
4,0.17228,Guilty
4,0.19173,Guilty
4,0.19242,Guilty
4,0.2001,Guilty
4,0.17026,Guilty
4,0.24749,Guilty
4,0.20623,Guilty
4,0.24052,Guilty
4,0.20534,Guilty
4,0.2343,Guilty
4,0.35106,Guilty
4,0.30201,Guilty
4,0.21332,Guilty
4,0.35919,Guilty
4,0.040943,Guilty
4,0.47797,Guilty
4,0.39076,Guilty
4,0.30478,Guilty
4,0.32104,Guilty
4,0.3857,Guilty
4,0.36993,Guilty
4,0.23171,Guilty
4,0.3226,Guilty
4,0.44448,Guilty
4,0.30644,Guilty
4,0.1747,Guilty
4,0.13827,Guilty
4,0.13236,Guilty
4,0.44856,Guilty
4,0.21859,Guilty
4,0.22748,Guilty
4,0.35408,Guilty
4,0.22382,Guilty
4,0.27574,Guilty
4,0.31082,Guilty
4,0.29472,Guilty
4,0.29173,Guilty
4,0.29115,Guilty
4,0.14955,Guilty
4,0.1182,Guilty
4,0.46794,Guilty
4,0.28652,Guilty
4,0.29464,Guilty
4,0.2425,Guilty
4,0.25152,Guilty
4,0.3142,Guilty
4,0.19921,Guilty
4,0.27908,Guilty
4,0.70436,Guilty
4,0.30901,Guilty
4,0.58632,Guilty
4,0.41211,Guilty
4,0.43114,Guilty
4,0.26896,Guilty
4,0.21971,Guilty
4,0.40945,Guilty
4,0.53621,Guilty
4,0.43223,Guilty
4,0.48032,Guilty
4,0.35764,Guilty
4,0.45661,Guilty
4,0.55556,Guilty
4,0.32245,Guilty
4,0.37631,Guilty
4,0.5318,Guilty
4,0.54849,Guilty
4,0.37961,Guilty
4,0.51959,Guilty
4,0.40642,Guilty
4,0.56843,Guilty
4,0.41021,Guilty
4,0.44971,Guilty
4,0.57889,Guilty
4,0.52993,Guilty
4,0.58457,Guilty
4,0.44438,Guilty
4,0.37129,Guilty
4,0.43535,Guilty
4,0.5071,Guilty
4,0.42698,Guilty
4,0.44594,Guilty
4,0.49522,Guilty
4,0.52012,Guilty
4,0.52436,Guilty
4,0.34553,Guilty
4,0.24029,Guilty
4,0.52609,Guilty
4,0.46472,Guilty
4,0.20012,Guilty
4,0.61139,Guilty
4,0.491,Guilty
4,0.52266,Guilty
4,0.41914,Guilty
4,0.4117,Guilty
4,0.35336,Guilty
4,0.60258,Guilty
4,0.40036,Guilty
4,0.49002,Guilty
4,0.43032,Guilty
4,0.59022,Guilty
4,0.14567,Guilty
4,0.080737,Guilty
4,0.25426,Guilty
4,0.41504,Guilty
4,0.12014,Guilty
4,0.24021,Guilty
4,0.27272,Guilty
4,0.20181,Guilty
4,0.1714,Guilty
4,0.14753,Guilty
4,0.26146,Guilty
4,0.36192,Guilty
4,0.23925,Guilty
4,0.34981,Guilty
4,0.13343,Guilty
4,0.23095,Guilty
4,0.27322,Guilty
4,0.26649,Guilty
4,0.4413,Guilty
4,0.23818,Guilty
4,0.30388,Guilty
4,0.34322,Guilty
4,0.35483,Guilty
4,0.30619,Guilty
4,0.41552,Guilty
4,0.15387,Guilty
4,0.49793,Guilty
4,0.21505,Guilty
4,0.23815,Guilty
4,0.34063,Guilty
4,0.13385,Guilty
4,0.49041,Guilty
4,0.5032,Guilty
4,0.15239,Guilty
4,0.33902,Guilty
4,0.39677,Guilty
4,0.30777,Guilty
4,0.29246,Guilty
4,0.31861,Guilty
4,0.3493,Guilty
4,0.30121,Guilty
4,0.36247,Guilty
4,0.37649,Guilty
4,0.27889,Guilty
4,0.66443,Guilty
4,0.20071,Guilty
4,0.14668,Guilty
4,0.4147,Guilty
4,0.32086,Guilty
4,0.35036,Guilty
4,0.57552,Guilty
4,0.48454,Guilty
4,0.24461,Guilty
4,0.45997,Guilty
4,0.2823,Guilty
4,0.38447,Guilty
4,0.18192,Guilty
4,0.23773,Guilty
4,0.30316,Guilty
4,0.24576,Guilty
4,0.32631,Guilty
4,0.19974,Guilty
4,0.17831,Guilty
4,0.22017,Guilty
4,0.31411,Guilty
4,0.17264,Guilty
4,0.38745,Guilty
4,0.27748,Guilty
4,0.34255,Guilty
4,0.2873,Guilty
4,0.26846,Guilty
4,0.40539,Guilty
4,0.22419,Guilty
4,0.19043,Guilty
4,0.30647,Guilty
4,0.28536,Guilty
4,0.23931,Guilty
4,0.27905,Guilty
4,0.25594,Guilty
4,0.3858,Guilty
4,0.27534,Guilty
4,0.39657,Guilty
4,0.35296,Guilty
4,0.25814,Guilty
4,0.1949,Guilty
4,0.14842,Guilty
4,0.13181,Guilty
4,0.16268,Guilty
4,0.26559,Guilty
4,0.42213,Guilty
4,0.26793,Guilty
4,0.29806,Guilty
4,0.26503,Guilty
4,0.17748,Guilty
4,0.2157,Guilty
4,0.28352,Guilty
4,0.1435,Guilty
4,0.21227,Guilty
4,0.22863,Guilty
4,0.31995,Guilty
4,0.14793,Guilty
4,0.13067,Guilty
4,0.062568,Guilty
4,0.11722,Guilty
4,0.14702,Guilty
4,0.11555,Guilty
4,0.28958,Guilty
4,0.19429,Guilty
4,0.30213,Guilty
4,0.18708,Guilty
4,0.24464,Guilty
4,0.44278,Guilty
4,0.15998,Guilty
4,0.17013,Guilty
4,0.1524,Guilty
4,0.052458,Guilty
4,0.2315,Guilty
4,0.12353,Guilty
4,0.043333,Guilty
4,0.10336,Guilty
4,0.29254,Guilty
4,0.040055,Guilty
4,0.19089,Guilty
4,0.12889,Guilty
4,0.087375,Guilty
4,0.41308,Guilty
4,0.18516,Guilty
4,0.30218,Guilty
4,0.32989,Guilty
4,0.26744,Guilty
4,0.25952,Guilty
4,0.16782,Guilty
4,0.16364,Guilty
4,0.094999,Guilty
4,0.2215,Guilty
4,0.34116,Guilty
4,0.57467,Guilty
4,0.3121,Guilty
4,0.28158,Guilty
4,0.19228,Guilty
4,0.36579,Guilty
4,0.24271,Guilty
4,0.14763,Guilty
4,0.2132,Guilty
4,0.45867,Guilty
4,0.15004,Guilty
4,0.24669,Guilty
4,0.088783,Guilty
4,0.25267,Guilty
4,0.14085,Guilty
4,0.18301,Guilty
4,0.32328,Guilty
4,0.19045,Guilty
4,0.19041,Guilty
4,0.13997,Guilty
4,0.25617,Guilty
4,0.36538,Guilty
4,0.26471,Guilty
